id,target,flesch_reading,dale_chall,coleman_liau,mcalpine_eflaw,wrd_cnt,sen_cnt,syl_cnt,polysyl_cnt,avg_wrd_per_sen,avg_syl_per_wrd,ttr,rttr,cttr,mtld75
1022,0.927667199050502,27.32,12.13,16.77,24.4,148.0,8.0,275.0,34.0,18.5,1.858108108108108,0.6783216783216783,8.11154749706878,5.735730241094101,71.5
1023,0.6057626808199924,31.75,10.8,15.15,43.0,154.0,5.0,263.0,30.0,30.8,1.707792207792208,0.5961538461538461,7.445959151936552,5.26508820877237,49.87755102040816
1024,0.6796747260233617,47.72,9.78,11.73,31.5,187.0,8.0,291.0,23.0,23.375,1.5561497326203209,0.6417112299465241,8.775269089525567,6.20505227994023,77.91666666666667
1025,0.235864153890325,86.71,7.5,6.7,14.1,150.0,15.0,201.0,7.0,10.0,1.34,0.4866666666666667,5.9604250407724,4.214656965084267,34.31372549019608
1026,0.641857426029905,39.57,10.34,13.58,31.3,162.0,7.0,274.0,32.0,23.142857142857142,1.691358024691358,0.6583850931677019,8.353970306134467,5.907149053298739,70.81018518518519
1027,0.4720643970636522,54.12,8.79,12.47,23.3,154.0,9.0,251.0,30.0,17.11111111111111,1.62987012987013,0.5657894736842105,6.9755211086227895,4.932438278217077,31.825
1028,0.0902225542053251,61.87,7.34,8.93,24.1,196.0,11.0,291.0,17.0,17.818181818181817,1.4846938775510203,0.5255102040816326,7.357142857142857,5.202285604443885,65.33333333333333
1029,0.3476633315086563,75.2,8.37,6.77,18.5,143.0,11.0,199.0,16.0,13.0,1.3916083916083917,0.5985915492957746,7.133041545521857,5.043822047323876,32.810685722748815
1030,0.6143850935046362,45.96,10.13,13.28,22.3,201.0,12.0,344.0,44.0,16.75,1.7114427860696515,0.6442307692307693,9.291228286772588,6.569890527129165,69.33333333333333
1031,0.3144137932847891,72.66,7.91,9.28,20.4,171.0,11.0,240.0,13.0,15.545454545454543,1.4035087719298245,0.543859649122807,7.111887749987415,5.028864055053639,43.46231735452449
1032,0.3501185242258545,53.41,8.16,11.25,23.9,178.0,10.0,293.0,37.0,17.8,1.646067415730337,0.5754189944134078,7.698581455344939,5.443719152591406,54.65266106442577
1033,0.3669880039982183,54.76,9.85,12.89,32.7,149.0,6.0,229.0,23.0,24.83333333333333,1.5369127516778522,0.6241610738255033,7.618856860827077,5.387345351180478,60.8719512195122
1034,0.3283041024762215,75.0,7.69,8.8,17.6,172.0,13.0,238.0,13.0,13.23076923076923,1.3837209302325582,0.5823529411764706,7.592953389588967,5.36902883101174,42.78333333333333
1035,0.3930673277809614,67.15,8.99,8.8,17.4,177.0,14.0,264.0,25.0,12.642857142857142,1.4915254237288136,0.6477272727272727,8.593073320466264,6.076220416134897,55.81747066492829
1036,0.4124059736030042,59.33,9.13,10.44,28.5,162.0,8.0,244.0,18.0,20.25,1.5061728395061729,0.6363636363636364,8.17423891369599,5.780059766913394,46.78893178893178
1037,0.5933980353360336,42.72,9.03,12.36,28.1,140.0,7.0,240.0,28.0,20.0,1.7142857142857142,0.6014492753623188,7.0654292052976135,4.996012903059422,54.87227214377407
1038,0.2704934096657049,76.72,8.25,8.56,15.9,172.0,15.0,244.0,17.0,11.466666666666669,1.4186046511627908,0.627906976744186,8.234922797960653,5.822969752985674,69.50612745098039
1039,0.8381850736447303,34.97,10.64,14.33,27.1,154.0,8.0,280.0,41.0,19.25,1.818181818181818,0.6339869281045751,7.8419852095081,5.545120919607786,72.85714285714286
1040,0.4619691440418256,57.91,7.55,11.89,29.0,195.0,9.0,292.0,27.0,21.666666666666668,1.4974358974358974,0.5692307692307692,7.9488751018377055,5.62070348731435,58.463230672533
1041,0.4859657113354013,51.38,8.52,9.63,29.1,178.0,9.0,278.0,28.0,19.77777777777778,1.5617977528089888,0.4827586206896552,6.368023566062789,4.502872646318738,39.84965034965035
1042,0.5260300018443291,57.71,9.61,10.1,30.9,197.0,9.0,291.0,24.0,21.88888888888889,1.4771573604060917,0.6751269035532995,9.475857648391983,6.700443200736382,93.31578947368422
1043,0.8095800320603537,32.33,11.04,14.1,29.5,175.0,8.0,314.0,42.0,21.875,1.7942857142857145,0.6342857142857142,8.390811300804845,5.933199570455821,67.4715909090909
1044,0.6949065842239096,18.18,11.32,15.55,37.2,165.0,6.0,307.0,38.0,27.5,1.8606060606060608,0.6585365853658537,8.433383141984727,5.963302408041713,66.9065934065934
1045,0.6457477062319401,63.02,6.95,9.81,35.7,175.0,7.0,251.0,24.0,25.0,1.4342857142857144,0.4602272727272727,6.105604727699713,4.317314506201111,32.42314647377938
1046,0.5428042412483093,77.67,9.22,7.95,28.0,170.0,9.0,228.0,10.0,18.88888888888889,1.3411764705882352,0.5625,7.115124735378853,5.031152949374526,44.21768707482993
1047,0.6607096432410368,27.83,11.66,15.95,24.1,144.0,8.0,272.0,36.0,18.0,1.8888888888888888,0.7191780821917808,8.689861830324864,6.144660227796855,114.1980198019802
1048,0.5030236872567931,41.36,10.35,14.25,17.1,143.0,11.0,254.0,35.0,13.0,1.7762237762237765,0.6571428571428571,7.775419143502352,5.498051602938211,56.0
1049,0.3550677717885132,73.68,8.13,9.04,20.1,159.0,11.0,222.0,11.0,14.454545454545457,1.3962264150943395,0.5584415584415584,6.93007749061827,4.900304787764432,36.575
1050,0.7218769837484451,40.38,10.61,13.64,30.1,156.0,7.0,264.0,32.0,22.285714285714285,1.6923076923076923,0.6266666666666667,7.675067860720625,5.427092530382482,47.224378881987576
1051,0.2355274669144336,80.17,6.22,7.39,11.6,195.0,24.0,273.0,17.0,8.125,1.4,0.5230769230769231,7.304371715202215,5.1649707721267,28.92857142857143
1052,0.2836514978133507,67.86,7.51,9.61,16.1,178.0,15.0,266.0,17.0,11.866666666666667,1.4943820224719102,0.5028248587570622,6.689649649225177,4.730296630729332,39.377232142857146
1053,0.8849741042218336,41.19,10.67,13.52,29.6,172.0,8.0,294.0,35.0,21.5,1.7093023255813953,0.6374269005847953,8.33543833063041,5.894044967751039,64.52316176470589
1054,0.8164673066618024,42.41,10.6,14.16,26.9,183.0,9.0,313.0,38.0,20.33333333333333,1.710382513661202,0.6338797814207651,8.574966743073045,6.063417132476073,83.36666666666667
1055,0.85685587398963,51.07,9.14,8.36,30.3,161.0,8.0,254.0,27.0,20.125,1.5776397515527951,0.5217391304347826,6.620127412408445,4.681136985632963,37.28421052631579
1056,0.5019648336017966,68.13,7.59,7.9,40.0,198.0,7.0,259.0,15.0,28.285714285714285,1.3080808080808082,0.5918367346938775,8.285714285714286,5.858884758402822,73.66241713411524
1057,0.5824575760868147,15.71,10.64,14.33,29.1,173.0,8.0,344.0,54.0,21.625,1.9884393063583812,0.6069364161849711,7.983002173331908,5.644834970989939,55.13948223821686
1058,0.6018008784865353,66.84,10.06,10.77,17.5,142.0,11.0,219.0,19.0,12.909090909090908,1.5422535211267605,0.6388888888888888,7.666666666666667,5.421151989096865,53.30769230769231
1059,0.5407167760356206,66.44,8.44,9.09,19.3,160.0,12.0,243.0,19.0,13.333333333333334,1.51875,0.4936708860759494,6.205346816570694,4.387842813611494,26.33333333333333
1060,0.6299304689445526,65.66,7.66,8.36,32.9,179.0,8.0,245.0,14.0,22.375,1.3687150837988826,0.4636871508379888,6.203711269841068,4.386686307428026,31.884375
1061,0.3852888197080801,56.55,9.66,12.69,19.6,176.0,12.0,289.0,30.0,14.666666666666666,1.6420454545454546,0.6149425287356322,8.111649066294266,5.735802061382202,45.81382978723404
1062,0.6485838761125731,55.07,9.04,10.04,33.5,147.0,6.0,219.0,17.0,24.5,1.489795918367347,0.6506849315068494,7.862255941722496,5.5594544918162025,48.66666666666666
1063,0.7177535791386442,34.66,9.99,12.76,26.7,176.0,9.0,308.0,30.0,19.55555555555556,1.75,0.601123595505618,8.019989072255717,5.670988658034026,33.460944206008584
1064,0.3670209110711531,33.54,11.74,15.26,28.9,145.0,7.0,265.0,38.0,20.714285714285715,1.827586206896552,0.6644295302013423,8.110396013138502,5.7349160189985735,54.61183261183261
1065,0.6109979657777239,71.14,9.23,9.05,23.6,153.0,9.0,217.0,17.0,17.0,1.4183006535947713,0.5827814569536424,7.1613384371862026,5.063830971306237,37.75
1066,0.7132509942281113,46.17,10.36,12.41,22.4,166.0,10.0,278.0,31.0,16.6,1.6746987951807228,0.5864197530864198,7.463904912524669,5.277777777777778,57.375
1067,0.4783166959743072,65.12,7.4,9.45,20.6,161.0,11.0,244.0,26.0,14.636363636363637,1.515527950310559,0.5408805031446541,6.82024363717604,4.822640525191581,34.431338028169016
1068,0.5029200181819358,51.28,8.4,13.75,26.5,159.0,8.0,251.0,29.0,19.875,1.578616352201258,0.5786163522012578,7.296074588606926,5.159103817646808,49.58064516129032
1069,0.3997813515552704,60.95,8.95,10.62,25.5,187.0,10.0,272.0,19.0,18.7,1.4545454545454546,0.6203208556149733,8.482760119874715,5.998217203942223,63.08182414698163
1070,0.4876899176193411,65.83,8.7,9.27,19.6,195.0,14.0,295.0,27.0,13.928571428571429,1.5128205128205128,0.6153846153846154,8.593378488473196,6.076436202502,60.47932330827068
1071,0.3134186003830592,70.73,7.97,9.86,24.5,191.0,11.0,268.0,13.0,17.363636363636363,1.4031413612565444,0.5130890052356021,7.091031131865732,5.014116198947178,40.30718623481782
1072,0.6817505236727874,56.05,10.06,12.17,19.6,167.0,11.0,261.0,26.0,15.181818181818182,1.562874251497006,0.6086956521739131,7.723481981143187,5.461326483238457,69.88461538461539
1073,0.3236486140466823,69.01,8.22,10.04,25.7,191.0,10.0,269.0,19.0,19.1,1.4083769633507854,0.5851063829787234,8.022574532384201,5.672816854423363,50.024453024453024
1074,0.6626724701969406,57.5,8.48,9.81,31.8,177.0,8.0,266.0,23.0,22.125,1.502824858757062,0.5423728813559322,7.215801868827157,5.102342433146245,35.4
1075,0.5687901631497526,49.86,8.64,12.07,29.3,192.0,9.0,304.0,35.0,21.33333333333333,1.5833333333333333,0.5492227979274611,7.630046957936162,5.395257944728448,57.13519813519813
1076,0.415694879695981,70.73,7.31,9.16,23.4,191.0,11.0,266.0,16.0,17.363636363636363,1.3926701570680629,0.5863874345549738,8.104035579275122,5.73041851308249,57.66037735849056
1077,0.3692265762363846,67.04,7.9,7.87,18.2,178.0,14.0,269.0,28.0,12.714285714285714,1.5112359550561798,0.5307262569832403,7.100633381143391,5.020906014526054,45.25168161434978
1078,0.1721902907893027,78.79,8.19,7.71,24.3,142.0,8.0,191.0,11.0,17.75,1.3450704225352113,0.6357142857142857,7.521872867083798,5.318767311538052,48.664731494920176
1079,0.4536634849614142,63.19,7.75,11.08,22.8,182.0,11.0,265.0,25.0,16.545454545454547,1.456043956043956,0.554945054945055,7.4866180982771215,5.293838425445688,49.35
1080,0.2581667130655459,61.46,7.43,10.68,24.4,164.0,9.0,239.0,21.0,18.22222222222222,1.4573170731707317,0.6158536585365854,7.886774975374607,5.57679206677975,69.33241379310344
1081,0.0630475301453943,80.51,8.53,7.54,23.1,193.0,12.0,243.0,4.0,16.083333333333332,1.2590673575129534,0.6598984771573604,9.262116498428254,6.549305384178419,90.29166666666669
1082,0.2143969969701575,59.94,7.42,10.44,27.6,197.0,10.0,292.0,23.0,19.7,1.482233502538071,0.5510204081632653,7.714285714285714,5.454823740581938,54.188235294117646
1083,0.2551148526554724,70.13,7.65,7.19,26.1,162.0,9.0,227.0,13.0,18.0,1.4012345679012346,0.5493827160493827,6.992500391733636,4.944444444444445,33.45144230769231
1084,0.524573667281751,72.97,8.14,10.61,20.5,198.0,13.0,284.0,21.0,15.23076923076923,1.4343434343434345,0.5970149253731343,8.464147390303179,5.985056016645797,67.0
1085,0.7394494584344508,49.15,9.75,12.53,31.3,154.0,7.0,247.0,23.0,22.0,1.603896103896104,0.5921052631578947,7.299963950884314,5.161854012087639,32.295691609977325
1086,0.5213389267838475,40.69,9.55,14.1,30.1,154.0,7.0,264.0,30.0,22.0,1.7142857142857142,0.6209150326797386,7.680294792817211,5.43078852951278,60.48837209302326
1087,0.4800357129623239,64.91,9.12,8.17,21.2,163.0,11.0,242.0,18.0,14.818181818181818,1.4846625766871169,0.5652173913043478,7.171804696775816,5.071231734435711,46.09756097560975
1088,0.4341983074808531,71.58,7.89,9.23,35.4,199.0,8.0,267.0,11.0,24.875,1.3417085427135678,0.5076923076923077,7.089537252990386,5.01305986706415,40.74789915966387
1089,0.656527002152836,57.91,8.04,10.1,29.9,152.0,7.0,233.0,18.0,21.714285714285715,1.5328947368421053,0.5394736842105263,6.651078266361265,4.703022544346516,45.763440860215056
1090,0.3801994079944223,64.95,7.8,7.9,33.0,162.0,7.0,223.0,7.0,23.142857142857142,1.376543209876543,0.5802469135802469,7.385337492392829,5.222222222222222,34.2
1091,0.3575789367466017,77.64,8.15,9.2,13.8,190.0,18.0,257.0,12.0,10.555555555555555,1.3526315789473684,0.5806451612903226,7.918944211153078,5.599539151544296,42.565384615384616
1092,0.6676473167540813,53.61,8.66,10.79,25.5,194.0,11.0,301.0,35.0,17.636363636363637,1.5515463917525774,0.5255102040816326,7.357142857142857,5.202285604443885,42.03079178885631
1093,0.4580805097102809,44.68,9.98,12.54,34.9,185.0,7.0,303.0,32.0,26.428571428571427,1.6378378378378378,0.6881720430107527,9.385415361366611,6.636490846274722,113.8008658008658
1094,0.286994300465766,65.05,8.21,10.04,31.9,161.0,7.0,230.0,11.0,23.0,1.4285714285714286,0.5714285714285714,7.250615737399726,5.1269595556932455,36.52314814814815
1095,0.5196799110184064,58.01,9.18,12.18,29.4,173.0,8.0,258.0,23.0,21.625,1.4913294797687862,0.5664739884393064,7.450802028443114,5.268512639590609,44.72748447204969
1096,0.5348756765425962,62.27,8.95,11.54,23.1,174.0,10.0,260.0,23.0,17.4,1.4942528735632183,0.5747126436781609,7.580980435789034,5.360562674188974,50.75
1097,0.1213091678431637,60.41,8.63,10.94,14.8,142.0,13.0,223.0,23.0,10.923076923076923,1.5704225352112675,0.6267605633802817,7.468714088840533,5.281178378962647,47.62916666666667
1098,0.3836174201815964,44.48,8.44,12.25,36.3,186.0,7.0,293.0,36.0,26.571428571428573,1.575268817204301,0.6075268817204301,8.285561998706461,5.858777075226903,68.89835164835165
1099,0.216814113807661,43.73,8.42,12.13,25.1,152.0,8.0,252.0,27.0,19.0,1.6578947368421053,0.6470588235294118,8.003675626198989,5.659453309702792,98.6798418972332
1100,0.3440806447781679,69.82,7.03,7.08,26.0,165.0,9.0,225.0,15.0,18.33333333333333,1.3636363636363635,0.593939393939394,7.629289652782925,5.394722449119167,62.77626050420168
1101,0.5190788844867757,64.81,8.61,10.9,20.8,179.0,12.0,275.0,27.0,14.916666666666666,1.5363128491620113,0.5842696629213483,7.795129565556959,5.511988976033073,59.333333333333336
1102,0.5277407143529613,52.19,8.42,13.0,25.5,152.0,8.0,248.0,24.0,19.0,1.631578947368421,0.5526315789473685,6.813299687492028,4.817730411281796,35.40909090909091
1103,0.2971667057088287,71.95,8.44,8.87,22.8,146.0,9.0,201.0,14.0,16.22222222222222,1.3767123287671232,0.6267605633802817,7.468714088840533,5.281178378962647,55.91134289439374
1104,0.2868764593504612,64.54,9.0,9.06,32.9,188.0,8.0,270.0,18.0,23.5,1.4361702127659577,0.6021505376344086,8.212238441195785,5.806929490490382,82.32786885245902
1105,0.0633721203931162,80.11,7.33,7.25,23.2,181.0,11.0,239.0,12.0,16.454545454545453,1.3204419889502763,0.5524861878453039,7.432941462471663,5.255883312276367,46.88761904761905
1106,0.3865923375998622,96.79,5.61,3.91,11.9,193.0,23.0,239.0,8.0,8.391304347826088,1.238341968911917,0.5181347150259067,7.198157507486946,5.089865985592876,41.35714285714286
1107,0.816329484920552,54.93,8.77,10.67,23.2,179.0,11.0,291.0,31.0,16.272727272727273,1.6256983240223464,0.5337078651685393,7.120551045460683,5.034989930030211,36.78367003367004
1108,0.6720117376066674,73.88,8.48,8.4,20.4,172.0,12.0,244.0,16.0,14.333333333333334,1.4186046511627908,0.5465116279069767,7.167432805632419,5.068140340561605,38.90286771507863
1109,0.4527679638095367,76.66,7.4,6.56,29.4,159.0,8.0,213.0,13.0,19.875,1.339622641509434,0.4875,6.16644143732834,4.36033255612459,29.367406786761627
1110,0.4358221098503803,61.26,8.67,10.44,25.6,184.0,10.0,271.0,26.0,18.4,1.4728260869565215,0.5245901639344263,7.096524201163899,5.01800038549744,29.546875
1111,0.3509714170274595,35.68,8.15,13.52,24.8,167.0,9.0,293.0,39.0,18.55555555555556,1.7544910179640718,0.5808383233532934,7.506085355581127,5.307603855096453,55.66666666666666
1112,0.4780858262051449,73.78,8.83,9.91,19.1,187.0,13.0,266.0,12.0,14.384615384615383,1.4224598930481285,0.6284153005464481,8.501044615977587,6.0111462951271415,61.43571428571428
1113,0.2271141422648015,70.53,8.32,9.22,24.3,141.0,8.0,192.0,10.0,17.625,1.3617021276595744,0.574468085106383,6.821430560638804,4.823479806820851,31.725
1114,0.4517445777268309,66.17,7.53,7.49,32.6,197.0,9.0,273.0,21.0,21.88888888888889,1.385786802030457,0.5303030303030303,7.462025072446365,5.276448530110864,41.80995475113123
1115,0.1625559839506316,72.36,8.35,10.5,21.1,189.0,12.0,271.0,14.0,15.75,1.433862433862434,0.6544502617801047,9.04468256615527,6.395556376208136,89.88235294117646
1116,0.4610771357662231,69.62,8.31,10.5,24.9,185.0,10.0,255.0,11.0,18.5,1.3783783783783785,0.5783783783783784,7.866796456403742,5.562665120537389,51.285714285714285
1117,0.2123887007768859,98.92,5.95,0.92,9.4,150.0,24.0,184.0,6.0,6.25,1.2266666666666666,0.5827814569536424,7.1613384371862026,5.063830971306237,34.53599071207431
1118,0.5473075426335026,54.76,8.93,11.61,32.6,198.0,8.0,300.0,31.0,24.75,1.5151515151515151,0.5939086294416244,8.335904848585429,5.894374845760577,68.96330054012347
1119,0.4410657168232668,38.66,8.77,13.81,31.0,192.0,8.0,321.0,30.0,24.0,1.671875,0.5631578947368421,7.762595876177125,5.488984183655575,63.333333333333336
1120,0.1268032611131889,85.18,7.19,7.75,16.4,196.0,17.0,259.0,8.0,11.529411764705882,1.3214285714285714,0.628140703517588,8.8610150626042,6.265683838963569,81.40288263555252
1121,0.7467879542499761,67.45,8.34,8.22,17.5,185.0,15.0,271.0,24.0,12.333333333333334,1.4648648648648648,0.5388888888888889,7.22995312724932,5.11234888393888,59.05102040816327
1122,0.3944847811105167,55.58,9.19,10.33,33.9,192.0,8.0,292.0,26.0,24.0,1.5208333333333333,0.6145833333333334,8.51591647054698,6.02166228434198,96.0
1123,0.361614477086802,70.87,7.64,8.48,35.7,179.0,7.0,229.0,9.0,25.571428571428573,1.2793296089385475,0.5865921787709497,7.848068473895326,5.5494224371077445,53.10989010989012
1124,0.3442422450240541,87.92,7.34,7.16,11.8,150.0,17.0,198.0,8.0,8.823529411764707,1.32,0.56,6.858571279792899,4.849742261192856,54.923273657289
1125,0.3884749394215044,74.53,8.05,9.11,31.0,176.0,8.0,227.0,10.0,22.0,1.2897727272727273,0.5909090909090909,7.839294959021855,5.543218625245872,55.49753807397229
1126,0.4168526058388748,62.31,7.72,8.71,35.6,180.0,7.0,248.0,17.0,25.714285714285715,1.3777777777777778,0.5536723163841808,7.366131074427723,5.208641233836792,52.53424657534247
1127,0.4713539478786087,61.46,8.7,11.55,24.5,182.0,10.0,280.0,16.0,18.2,1.5384615384615383,0.5815217391304348,7.888144654286997,5.57776057602675,50.6
1128,0.5400700816509492,57.0,9.29,11.49,31.5,181.0,8.0,275.0,17.0,22.625,1.5193370165745856,0.5966850828729282,8.027576779469397,5.676353977258477,53.03690171720862
1129,0.4364454826756745,70.33,8.39,9.92,23.9,196.0,11.0,279.0,24.0,17.818181818181817,1.423469387755102,0.5431472081218274,7.623434348706332,5.390582123900699,51.50581260172053
1130,0.3160910607415098,73.31,6.15,7.03,33.7,139.0,6.0,182.0,13.0,23.166666666666668,1.3093525179856116,0.4964028776978417,5.8525036147918,4.138344992938063,44.55128205128205
1131,0.79662111103948,58.62,7.27,9.81,29.0,189.0,9.0,283.0,17.0,21.0,1.4973544973544974,0.4578947368421052,6.311643375957102,4.46300583157042,30.981240981240983
1132,0.2573378303330393,69.21,7.82,10.04,24.9,170.0,9.0,241.0,16.0,18.88888888888889,1.4176470588235297,0.5823529411764706,7.592953389588967,5.36902883101174,33.0498385794996
1133,0.4801810205393626,71.95,7.78,9.45,21.8,194.0,12.0,271.0,12.0,16.166666666666668,1.3969072164948453,0.609375,8.443747686898277,5.970631248033997,83.66984126984127
1134,0.5390346106536456,70.84,7.24,9.05,24.1,190.0,11.0,267.0,16.0,17.272727272727273,1.4052631578947368,0.5052631578947369,6.964572001056112,4.92469609000874,38.43181818181818
1135,0.4081476389004888,64.61,7.53,11.13,20.5,181.0,12.0,266.0,24.0,15.083333333333334,1.4696132596685083,0.4861878453038674,6.540988486975063,4.625177314803203,34.156451612903226
1136,0.1358600758084828,73.0,7.49,7.43,34.0,141.0,6.0,183.0,8.0,23.5,1.297872340425532,0.6028368794326241,7.158291329065412,5.061676340491016,53.266666666666666
